task,method,runs,best_val_score_mean,best_val_score_std,best_test_score_mean,best_test_score_std,simple_regret_mean,simple_regret_std,best_iteration_mean
lcbench_albert,HyperRL-MLP,5,34.17895965576172,0.45307910394896184,33.97587098889039,0.41238391193134155,0.4067199707031165,0.45307910394896184,15.8
lcbench_albert,OurMethod-LC-DQN-MLP,5,34.50080261230469,0.6292417843535049,34.25250660946775,0.6288742095288693,0.7285629272460824,0.6292417843535049,11.4
lcbench_albert,Random Search,5,34.21342010498047,0.31054226903566035,33.93696242401784,0.379734322923179,0.44118041992186363,0.31054226903566035,18.6
lcbench_bank-marketing,Bayesian Optimization,5,14.028207397460937,2.4193467167568135,14.282458609826397,2.8643322754481804,2.388716125488281,2.282979819347079,16.8
lcbench_bank-marketing,HyperRL-MLP,5,11.737519836425781,0.056848384515912315,11.389503317916752,0.3211223650167062,0.098028564453125,0.219198533853907,15.4
lcbench_bank-marketing,OurMethod-LC-DQN-MLP,5,11.695506286621093,0.11631018338650526,11.413633621556405,0.2865189357440603,0.0560150146484375,0.09967733369059815,10.2
lcbench_bank-marketing,Random Search,5,11.649493408203124,0.21226456722793444,11.3600107245794,0.3697647726106933,0.01000213623046875,0.02236545653154163,18.8
lcbench_blood-transfusion-service-center,Bayesian Optimization,5,24.578311157226562,6.493741618975952,23.00813008130081,7.822431142391762,3.1325302124023438,6.3524951076654546,26.0
lcbench_blood-transfusion-service-center,HyperRL-MLP,5,22.168672180175783,0.6599063937080446,20.08130081300813,0.6164939385407794,0.7228912353515625,0.6599063937080446,15.6
lcbench_blood-transfusion-service-center,OurMethod-LC-DQN-MLP,5,21.686744689941406,0.6024093627929688,19.918699186991866,0.95333653654948,0.2409637451171875,0.5388113141949643,26.0
lcbench_blood-transfusion-service-center,Random Search,5,22.289154052734375,0.4259677454811753,19.51219512195122,0.4065040650406502,0.8433731079101563,0.686852351306174,26.0
lcbench_car,Bayesian Optimization,5,4.281980895996094,2.568850958025706,7.3333333333333375,2.6675898678944856,0.0,0.0,40.6
lcbench_car,HyperRL-MLP,5,8.041773986816404,4.762421065450234,11.649122807017545,5.415343612833816,3.7597930908203097,3.554178102284699,13.4
lcbench_car,OurMethod-LC-DQN-MLP,5,6.840728759765625,3.4262415235355803,9.649122807017545,3.435641408344933,2.5587478637695313,2.9562772088835882,16.2
lcbench_car,Random Search,5,8.041775512695313,4.798075202594231,11.578947368421051,5.473852898885153,3.7597946166992187,4.997121652128024,23.0
lcbench_christine,Bayesian Optimization,5,26.04340515136719,0.6857963285107962,28.064876957494405,0.22510751451339908,0.3338897705078125,0.7466002238472732,32.0
lcbench_christine,HyperRL-MLP,5,26.460768127441405,0.44951378128481695,27.874720357941833,0.22231103931042479,0.7512527465820312,0.28307028757578195,26.4
lcbench_christine,OurMethod-LC-DQN-MLP,5,26.277127075195313,0.25997263675750626,27.964205816554813,0.20926495451755903,0.5676116943359375,0.40636345954342357,27.0
lcbench_christine,Random Search,5,26.327210998535158,0.5771070080215174,28.109619686800897,0.3203091960464538,0.6176956176757813,0.5740807211262052,17.2
lcbench_cnae-9,Bayesian Optimization,5,4.016737365722657,0.3742345649261495,5.786516853932577,0.25124359297750287,0.8368194580078153,0.591720173915122,17.8
lcbench_cnae-9,HyperRL-MLP,5,3.430963134765625,0.7484738213041505,6.067415730337075,0.5475727160005035,0.2510452270507841,0.374235417918391,22.2
lcbench_cnae-9,OurMethod-LC-DQN-MLP,5,3.5146453857421873,0.5613553304411631,6.34831460674157,1.0806395540264855,0.3347274780273466,0.45834447583891863,18.0
lcbench_cnae-9,Random Search,5,3.347282409667966,0.4184112548828125,6.067415730337075,0.5475727160005035,0.167364501953125,0.3742384033875838,23.8
lcbench_connect-4,Bayesian Optimization,5,28.268846130371095,3.8341718104109455,27.87152917956309,3.806279603954554,1.74454345703125,3.9009177596243583,21.8
lcbench_connect-4,HyperRL-MLP,5,27.768109130859376,2.7588606068714863,27.327860763468344,2.5253934771163675,1.2438064575195313,1.8591826383352081,14.6
lcbench_connect-4,OurMethod-LC-DQN-MLP,5,30.42442169189453,4.402880816249135,30.09644282958776,4.397705272333539,3.9001190185546877,4.481646925298479,2.8
lcbench_connect-4,Random Search,5,29.326551818847655,3.6831629425342625,28.996546000986854,3.683262624503313,2.8022491455078096,2.5987805268087074,15.2
lcbench_covertype,Bayesian Optimization,5,23.178529357910158,0.3814450721937122,23.10117141456393,0.3852689381699303,0.05340118408203125,0.11940867768640158,40.2
lcbench_covertype,HyperRL-MLP,5,31.210006713867184,5.050686334251747,30.94766708043435,5.001719250034233,8.08487854003906,4.841619811462731,22.6
lcbench_covertype,OurMethod-LC-DQN-MLP,5,32.992948150634774,3.7807117821441816,32.88128344477245,3.756411078575571,9.867819976806647,3.9359272385965594,27.8
lcbench_covertype,Random Search,5,31.200198364257815,1.2406975041790549,30.97885612358788,1.221243004838986,8.07507019042969,1.3955697577715644,18.6
lcbench_credit-g,Bayesian Optimization,5,26.846847534179688,1.1306198912115657,30.48484848484848,1.2784862490744813,0.6306304931640625,0.9868869027697463,24.6
lcbench_credit-g,HyperRL-MLP,5,27.477476501464842,0.31851688402041456,29.454545454545457,1.3278122606185871,1.2612594604492187,0.97655040327269,14.0
lcbench_credit-g,OurMethod-LC-DQN-MLP,5,26.936935424804688,0.37687380367968865,28.54545454545455,2.4280273483648624,0.7207183837890625,0.6831403456517522,32.8
lcbench_credit-g,Random Search,5,26.84684600830078,0.9340728377008443,29.636363636363637,0.44946657497549264,0.6306289672851563,0.9868863804242667,18.2
lcbench_dionis,Bayesian Optimization,5,0.2642903566360474,0.13922111846987928,0.2555809584832025,0.11220753954186916,0.1321451783180237,0.1715996287309547,14.4
lcbench_dionis,HyperRL-MLP,5,0.3318843603134155,0.12364373434492627,0.2953357312402615,0.12461566172504789,0.19973918199539184,0.07769631489468351,15.6
lcbench_dionis,OurMethod-LC-DQN-MLP,5,0.23820908069610594,0.17005000815226826,0.22441787654177164,0.1429974219810088,0.10606390237808225,0.13241185978371428,19.0
lcbench_dionis,Random Search,5,0.26189956665039066,0.13379331961098048,0.2756767776790785,0.1024248330901074,0.12975438833236697,0.1722401818305898,18.2
lcbench_fabert,Bayesian Optimization,5,33.410212707519534,0.27893446624425783,35.74108127988231,0.3125067419823182,0.098846435546875,0.1665630934554401,17.2
lcbench_fabert,HyperRL-MLP,5,33.531027221679686,0.1925943022271172,34.88782640676719,0.6525415260380113,0.21966094970702557,0.30821063182273517,24.6
lcbench_fabert,OurMethod-LC-DQN-MLP,5,33.65184020996094,0.19570187535965136,34.99816108863553,0.5458810785900756,0.34047393798827275,0.3042711568579619,27.8
lcbench_fabert,Random Search,5,33.65184020996094,0.2069345067707529,35.329165134240526,0.45387968426553255,0.34047393798827275,0.2468129218136162,26.4
lcbench_helena,Bayesian Optimization,5,28.752619111537932,39.239968503436394,48.820171973042065,45.703218597072514,28.716892433166503,39.24627664967385,17.4
lcbench_helena,HyperRL-MLP,5,0.0967741847038269,0.054711742562385646,0.1605856379270276,0.04317815166160755,0.06104750633239755,0.0628957400080385,16.6
lcbench_helena,OurMethod-LC-DQN-MLP,5,0.07041276693344115,0.05720576202946938,19.89644434115733,44.19986051095625,0.03468608856201179,0.06320105563181455,20.4
lcbench_helena,Random Search,5,14.77433227300644,32.67365088039965,14.928747385544968,32.881439525819104,14.73860559463501,32.65816063126231,19.4
lcbench_higgs,Bayesian Optimization,5,28.933581542968753,1.5993904155751495,28.85585362838422,1.5680237999855338,0.6568267822265653,1.4687093345010507,29.2
lcbench_higgs,HyperRL-MLP,5,29.443727111816408,1.095887766988108,29.370750401780196,1.0850055061189523,1.1669723510742187,1.1677754835240897,19.6
lcbench_higgs,OurMethod-LC-DQN-MLP,5,29.175277709960938,0.758959716971606,29.10557547286438,0.811628594853122,0.89852294921875,0.8254092391239168,14.2
lcbench_higgs,Random Search,5,29.342250061035156,1.2519027132009741,29.238471999011004,1.1246461413943447,1.0654953002929688,1.305976888273903,16.6
lcbench_jannis,Bayesian Optimization,5,33.84033660888671,0.3461334774834396,33.48581354950782,0.4618534883421475,0.0,0.0,21.4
lcbench_jannis,HyperRL-MLP,5,35.66058197021484,1.2830511142111611,34.98986682107701,1.4161608176679468,1.8202453613281335,1.1555352170663045,18.2
lcbench_jannis,OurMethod-LC-DQN-MLP,5,36.45457534790039,1.4805985990431865,35.942385639837866,1.6403052940501972,2.614238739013679,1.1744995837380636,17.8
lcbench_jannis,Random Search,5,35.60656890869141,1.2460340045036575,34.9920382165605,1.329828318195055,1.766232299804696,1.1295024529635331,16.6
lcbench_jasmine,Bayesian Optimization,5,18.154310607910155,0.18528651660004083,24.26829268292683,0.4394664290739748,0.06051483154296875,0.1353152769770266,21.6
lcbench_jasmine,HyperRL-MLP,5,18.396368408203124,0.20297177814653633,23.943089430894307,0.5820252464746429,0.3025726318359375,0.3209265598341878,26.2
lcbench_jasmine,OurMethod-LC-DQN-MLP,5,18.245082092285156,0.08286125635353042,23.94308943089431,0.6531003663845346,0.15128631591796876,0.21395089003537215,28.2
lcbench_jasmine,Random Search,5,18.214825439453126,0.22943746046125305,24.2479674796748,0.500965753815702,0.1210296630859375,0.12657585143985486,22.0
lcbench_jungle_chess_2pcs_raw_endgame_complete,Bayesian Optimization,5,16.49445037841797,0.667886099944502,15.264367816091951,0.6894164961054179,0.298687744140625,0.667886099944502,35.8
lcbench_jungle_chess_2pcs_raw_endgame_complete,HyperRL-MLP,5,20.7568115234375,7.038895361659978,19.57403651115618,7.137746932181084,4.561048889160157,7.038895361659978,22.2
lcbench_jungle_chess_2pcs_raw_endgame_complete,OurMethod-LC-DQN-MLP,5,21.13622589111328,4.9089799737552715,19.924273157538874,4.919302983052715,4.940463256835938,4.9089799737552715,17.0
lcbench_jungle_chess_2pcs_raw_endgame_complete,Random Search,5,19.860746765136717,4.226922639412989,18.605814739688977,4.24484537717517,3.664984130859375,4.226922639412989,16.6
lcbench_kc1,Bayesian Optimization,5,17.00214080810547,3.0456556893423867,17.66906474820144,2.6616760574517406,3.1691635131835936,2.9022681103069936,12.8
lcbench_kc1,HyperRL-MLP,5,14.475375366210937,0.9284578544832796,14.992805755395683,0.7972313771047551,0.6423980712890625,0.992892932850401,21.0
lcbench_kc1,OurMethod-LC-DQN-MLP,5,14.561029052734375,1.7979488595723294,15.769784172661872,2.367770063968254,0.7280517578125,1.5111159982239017,21.8
lcbench_kc1,Random Search,5,15.674519348144532,0.533187447481619,15.942446043165464,0.7078200792085658,1.8415420532226563,0.4929713357012747,23.2
lcbench_kr-vs-kp,Bayesian Optimization,5,1.4144287109375,0.0,2.2770398481973473,0.0,0.0,0.0,34.6
lcbench_kr-vs-kp,HyperRL-MLP,5,2.1782165527343778,0.6132815692928756,2.504743833017076,0.6385699685185567,0.7637878417968779,0.6132815692928756,18.0
lcbench_kr-vs-kp,OurMethod-LC-DQN-MLP,5,2.0933517456054744,0.42901950700654035,2.3339658444022744,0.4221744869314447,0.6789230346679744,0.42901950700654035,10.6
lcbench_kr-vs-kp,Random Search,5,2.545967102050784,0.6783364185658782,2.6755218216318726,0.7892460851265799,1.1315383911132841,0.6783364185658782,16.4
lcbench_mfeat-factors,Bayesian Optimization,5,3.0248321533203124,0.5665876513602114,1.8787878787878811,0.5729597091269335,0.4514678955078125,0.6181978758975354,26.6
lcbench_mfeat-factors,HyperRL-MLP,5,2.844244384765625,0.37772368242105475,1.7575757575757591,0.3951031760728802,0.270880126953125,0.24727859320643225,10.8
lcbench_mfeat-factors,OurMethod-LC-DQN-MLP,5,2.7088043212890596,0.31923574066346777,2.0000000000000027,0.6463857275061006,0.13544006347655965,0.20190283670727546,13.4
lcbench_mfeat-factors,Random Search,5,3.0699783325195282,0.5665876513602108,1.8181818181818215,0.5025189076296022,0.4966140747070284,0.48937925552561906,18.0
lcbench_nomao,Bayesian Optimization,5,3.933868408203125,0.10716268348483571,4.150180251472787,0.06867361009326148,0.01837005615234375,0.04107669430712886,32.2
lcbench_nomao,HyperRL-MLP,5,4.259284973144534,0.4017228283718842,4.484304932735429,0.38517886421893494,0.34378662109375285,0.3879653663034986,7.8
lcbench_nomao,OurMethod-LC-DQN-MLP,5,4.448236083984375,0.6003761929666074,4.646091620504703,0.5498671362568238,0.5327377319335938,0.5681521380056791,8.2
lcbench_nomao,Random Search,5,4.209422302246091,0.48018677655912817,4.403411588850787,0.4217498697126618,0.29392395019530965,0.4505134042199299,16.6
lcbench_numerai28.6,Bayesian Optimization,5,47.94947509765625,0.2303289670519782,47.670913953122536,0.2915436409681694,0.0657371520996108,0.09843756096169873,32.2
lcbench_numerai28.6,HyperRL-MLP,5,48.065924072265624,0.19281962703580793,47.63630643385245,0.20533703714035711,0.18218612670898438,0.2328761234944239,26.4
lcbench_numerai28.6,OurMethod-LC-DQN-MLP,5,47.984222412109375,0.12640441223684049,47.83325467988045,0.3830893109391835,0.10048446655273721,0.1404584272182903,27.4
lcbench_numerai28.6,Random Search,5,48.11006164550781,0.09525030997021194,47.886109800220225,0.3470148982086255,0.22632369995117613,0.09346290103790267,20.6
lcbench_phoneme,Bayesian Optimization,5,20.200834655761717,0.11227140729117725,19.158721256309597,0.20065668895118235,0.0,0.0,40.4
lcbench_phoneme,HyperRL-MLP,5,20.71966552734375,0.5506509781012949,19.753224901850817,0.8490943743253133,0.5188308715820312,0.49999716226370394,10.6
lcbench_phoneme,OurMethod-LC-DQN-MLP,5,20.903765869140624,0.9344699679502064,20.011217049915878,1.3705931480969937,0.7029312133789063,0.8708569930273972,15.0
lcbench_phoneme,Random Search,5,20.987446594238282,0.9657925194245536,20.011217049915878,1.3497798278399344,0.7866119384765625,0.9497066874950885,21.4
lcbench_segment,Bayesian Optimization,5,12.68101806640625,2.2286871481378627,11.916010498687664,1.5676785468785277,2.5831695556640626,2.6378890971918634,38.6
lcbench_segment,HyperRL-MLP,5,11.78082275390625,3.0044069705382768,11.837270341207347,2.555519463441075,1.6829742431640624,2.4269287755199205,12.0
lcbench_segment,OurMethod-LC-DQN-MLP,5,12.093934631347656,2.2963917987279814,11.286089238845141,1.2063501516305983,1.9960861206054688,2.0071829664307526,21.0
lcbench_segment,Random Search,5,12.994129943847657,3.1298916140507345,12.939632545931754,2.745888557224573,2.896281433105469,2.820312472765135,18.6
lcbench_shuttle,Bayesian Optimization,5,0.8218948364257784,0.6645526375883055,0.8192267502612367,0.7142361098761436,0.36493988037109376,0.5048297704456585,31.4
lcbench_shuttle,HyperRL-MLP,5,0.7489714249968558,0.3635271379901778,0.7381400208986421,0.3690249797683049,0.29201646894217104,0.43569090615695333,20.2
lcbench_shuttle,OurMethod-LC-DQN-MLP,5,0.9778564453125028,0.34428378869639814,0.9237199582027159,0.2888344239877639,0.5209014892578182,0.4885198994782665,19.6
lcbench_shuttle,Random Search,5,1.1119781494140626,0.6882609132865287,1.1201671891327094,0.6695071545012047,0.6550231933593779,0.7756647708407994,22.0
lcbench_sylvine,Bayesian Optimization,5,5.202819824218764,0.0,7.195266272189355,0.0793870287869718,0.0,0.0,29.2
lcbench_sylvine,HyperRL-MLP,5,6.031745910644534,0.4522344464173899,8.023668639053252,0.604303973097593,0.8289260864257699,0.4522344464173899,21.2
lcbench_sylvine,OurMethod-LC-DQN-MLP,5,5.608465576171875,0.24628236346130153,7.431952662721898,0.03240961878728932,0.4056457519531108,0.24628236346130153,24.0
lcbench_sylvine,Random Search,5,6.349208068847656,0.35273361206467235,8.130177514792896,0.6057507167843625,1.146388244628892,0.35273361206467235,22.0
lcbench_vehicle,Bayesian Optimization,5,18.93616943359375,0.7136406036955276,29.96415770609319,1.3314821233696525,0.0,0.0,25.4
lcbench_vehicle,HyperRL-MLP,5,21.808509826660156,1.954380610949175,25.232974910394265,3.377553832083083,2.8723403930664064,1.7480501152969543,23.0
lcbench_vehicle,OurMethod-LC-DQN-MLP,5,22.97872314453125,2.5620421041043975,26.093189964157705,2.488394976015739,4.0425537109375,2.6754859687080055,19.8
lcbench_vehicle,Random Search,5,23.510638427734374,2.534283570315349,25.304659498207887,3.171587355645726,4.574468994140625,3.09243629512339,13.6
lcbench_volkert,Bayesian Optimization,5,36.2367172241211,0.0,37.234318973133085,0.0,0.0,0.0,31.8
lcbench_volkert,HyperRL-MLP,5,44.344993591308594,5.563413636362847,44.294548667047756,5.282588751547344,8.10827636718749,5.563413636362847,12.4
lcbench_volkert,OurMethod-LC-DQN-MLP,5,42.09726257324218,3.7260384686516237,42.09115002858182,3.535549139629963,5.860545349121084,3.7260384686516237,19.6
lcbench_volkert,Random Search,5,41.296827697753905,3.344520383810168,41.41765836927714,3.226080403465262,5.060110473632801,3.344520383810168,16.6
