task,method,runs,best_val_score_mean,best_val_score_std,best_test_score_mean,best_test_score_std,simple_regret_mean,simple_regret_std,best_iteration_mean
lcbench_APSFailure,Bayesian Optimization,5,2.380386352539065,0.2022877814146611,2.36921850079745,0.23069901167721507,0.7057846069335995,0.4882266448184448,3.2
lcbench_APSFailure,HyperRL-MLP,5,2.04951171875,0.6140261042257721,2.0606060606060623,0.6318575396867672,0.3749099731445341,0.3795112652279273,2.6
lcbench_APSFailure,OurMethod-LC-DQN-MLP,5,1.9019302368164062,0.35652794306402374,1.9872408293460921,0.32447175168304876,0.22732849121094034,0.3112894668320265,2.8
lcbench_APSFailure,Random Search,5,2.606521606445304,0.3800216043716395,2.649122807017548,0.3906234539077463,0.931919860839838,0.6266134500179729,3.0
lcbench_Amazon_employee_access,Bayesian Optimization,5,6.0971588134765655,0.395000234508022,5.955243203255042,0.3721955205751401,0.1766494750976591,0.395000234508022,1.6
lcbench_Amazon_employee_access,HyperRL-MLP,5,8.793817138671873,5.734428427921408,8.57592010356945,5.527477489032712,2.8733078002929657,5.734428427921408,1.0
lcbench_Amazon_employee_access,OurMethod-LC-DQN-MLP,5,6.177201843261716,0.5739818902326591,6.0514148326243795,0.5872418213518931,0.25669250488280965,0.5739818902326591,0.6
lcbench_Amazon_employee_access,Random Search,5,5.928788757324222,0.01851334357592472,5.79619012391345,0.01654202313667233,0.008279418945315342,0.01851334357592472,1.6
lcbench_Australian,Bayesian Optimization,5,10.196081542968752,0.7452129235640892,16.56387665198238,1.014173077816859,0.39215698242187214,0.5845931136976629,3.4
lcbench_Australian,HyperRL-MLP,5,10.588238525390627,1.1691862273953324,16.211453744493397,0.5743790665376783,0.7843139648437472,1.1691862273953353,2.0
lcbench_Australian,OurMethod-LC-DQN-MLP,5,11.372552490234375,0.9912258507400639,16.387665198237887,1.1402800974048246,1.5686279296874943,0.7452129235640966,1.8
lcbench_Australian,Random Search,5,12.156864929199221,3.6566255532391914,17.444933920704848,3.185847529826352,2.352940368652341,3.221895130163282,2.0
lcbench_Fashion-MNIST,Bayesian Optimization,5,15.738465881347656,0.7520514323598361,14.754978354978359,0.7991827406662176,3.1373550415039064,2.244843773268536,3.0
lcbench_Fashion-MNIST,HyperRL-MLP,5,13.326011657714844,2.47743972779988,12.58441558441558,2.4032603118075846,0.7249008178710937,1.033789407441132,2.2
lcbench_Fashion-MNIST,OurMethod-LC-DQN-MLP,5,14.746092224121094,2.216903529835097,13.98354978354978,2.237384230635987,2.1449813842773438,1.4071842374469863,1.8
lcbench_Fashion-MNIST,Random Search,5,15.023904418945312,2.6862198031880586,14.122943722943726,2.6546515596249303,2.4227935791015627,2.529196282547639,3.2
lcbench_KDDCup09_appetency,Bayesian Optimization,5,2.0658477783203155,0.87775972263126,2.146666666666667,0.8124422703231933,0.3925460815429716,0.87775972263126,2.4
lcbench_KDDCup09_appetency,HyperRL-MLP,5,2.434877014160159,1.0436582601297621,2.526060606060608,1.0167143104042198,0.7615753173828154,1.0436582601297621,0.6
lcbench_KDDCup09_appetency,OurMethod-LC-DQN-MLP,5,2.778582763671878,2.4212392556715177,2.844848484848484,2.3499705955216426,1.105281066894534,2.4212392556715177,1.4
lcbench_KDDCup09_appetency,Random Search,5,2.429450988769534,1.02748859713554,2.530909090909091,1.0150438658436263,0.7561492919921904,1.02748859713554,2.2
lcbench_MiniBooNE,Bayesian Optimization,5,14.886808776855469,0.6829510385681161,15.125576627370577,0.7739265126484728,2.9321533203125,1.2447849250791438,2.6
lcbench_MiniBooNE,HyperRL-MLP,5,12.789234924316407,2.5700252907180454,13.054377708401285,2.627121416054709,0.8345794677734375,1.390696586150727,2.4
lcbench_MiniBooNE,OurMethod-LC-DQN-MLP,5,14.072401428222657,2.289161000184842,14.347886864544993,2.3256011372284706,2.1177459716796876,2.047669041201812,2.8
lcbench_MiniBooNE,Random Search,5,13.799075317382812,2.0841448279176493,14.037556497833279,2.0820727736169635,1.8444198608398437,1.7142526252643273,1.8
lcbench_adult,Bayesian Optimization,5,20.474073791503905,1.4721562700257522,20.443010485822423,1.396216544347321,1.5166671752929688,1.0015710602144272,2.8
lcbench_adult,HyperRL-MLP,5,19.731480407714844,1.1251613226277877,19.746851150958612,1.0995732894058412,0.7740737915039062,1.6243683618171476,2.6
lcbench_adult,OurMethod-LC-DQN-MLP,5,20.477777099609376,0.8005533587086893,20.441769560091824,0.706791361436219,1.5203704833984375,1.4860088725654619,2.4
lcbench_adult,Random Search,5,20.86851806640625,1.023584929241962,20.83762486815164,1.0550842862722882,1.9111114501953126,1.574489735346605,2.6
lcbench_airlines,Bayesian Optimization,5,41.00202941894531,0.34566397961159545,41.00866868542728,0.2369146448520452,1.7038696289062514,2.0361639217978573,3.0
lcbench_airlines,HyperRL-MLP,5,39.481459808349605,1.9969186027980679,39.57898166823036,1.9133433330675371,0.18330001831054688,0.40987130121933896,2.0
lcbench_airlines,OurMethod-LC-DQN-MLP,5,40.654379272460936,1.332423176302677,40.6221453170559,1.244324961510468,1.356219482421875,1.9573011581622703,1.6
lcbench_airlines,Random Search,5,40.703348541259764,1.368557464663299,40.695854424512774,1.2943714437255613,1.4051887512207046,1.1907539880654296,2.8
lcbench_albert,Bayesian Optimization,5,36.71030807495117,0.789529279470897,36.514191649623385,0.8214906825474302,1.822996520996091,0.622666650179771,2.6
lcbench_albert,HyperRL-MLP,5,35.05259399414062,1.1915287713023726,34.88388002479886,1.2036324292702032,0.16528244018554544,0.22948707869732582,3.4
lcbench_albert,OurMethod-LC-DQN-MLP,5,35.8534797668457,1.0321906709969584,35.63996037882405,1.0665770966181176,0.966168212890625,1.0601713081385213,2.4
lcbench_albert,Random Search,5,35.90921173095703,1.1242232135015575,35.685995054479115,1.1330740681696267,1.0219001770019518,1.1949010204470973,3.2
lcbench_bank-marketing,Bayesian Optimization,5,15.632688903808594,2.708019010827914,15.94744956096253,2.9725187119350416,2.6768035888671875,2.7263136860081594,3.4
lcbench_bank-marketing,HyperRL-MLP,5,14.200259399414062,3.296181372748578,14.360211810443065,3.712712848696092,1.2443740844726563,2.721132865033407,2.6
lcbench_bank-marketing,OurMethod-LC-DQN-MLP,5,14.150245666503906,3.2179849394626023,14.200683691936462,3.493444028739934,1.1943603515625,2.631640494859134,1.4
lcbench_bank-marketing,Random Search,5,16.791036987304686,2.888224172994334,17.152624170520816,3.152576317815857,3.8351516723632812,3.3970864487482766,2.4
lcbench_blood-transfusion-service-center,Bayesian Optimization,5,33.49397506713867,6.810161180491978,32.52032520325203,9.23847006289717,6.867470550537105,8.353753009191996,1.6
lcbench_blood-transfusion-service-center,HyperRL-MLP,5,26.86746826171875,6.770077443774498,24.878048780487802,8.519145949547795,0.24096374511718607,0.5388113141949611,1.6
lcbench_blood-transfusion-service-center,OurMethod-LC-DQN-MLP,5,31.927710723876952,7.291397093013398,30.731707317073166,9.673601073891609,5.30120620727539,5.7686825894724,0.6
lcbench_blood-transfusion-service-center,Random Search,5,33.49397506713867,6.876448142335995,32.4390243902439,9.204422632324519,6.8674705505371065,8.652499716898419,1.0
lcbench_car,Bayesian Optimization,5,17.023500061035158,4.826404093220223,22.70175438596491,5.490134973317004,7.676242065429688,8.666679426115232,3.2
lcbench_car,HyperRL-MLP,5,15.979110717773438,8.341617997770784,20.87719298245614,9.85193554796434,6.631852722167968,6.450195230200469,2.8
lcbench_car,OurMethod-LC-DQN-MLP,5,22.297650146484376,10.747228102654937,27.824561403508774,12.218262320542129,12.950392150878907,8.253709454273988,1.8
lcbench_car,Random Search,5,22.610965728759766,17.573761246684175,27.57894736842105,17.50715458549781,13.263707733154297,15.270692835048498,3.2
lcbench_christine,Bayesian Optimization,5,27.395660400390625,0.90366425590489,28.266219239373605,0.8496702020059497,0.21702728271484376,0.29863866077719287,2.4
lcbench_christine,HyperRL-MLP,5,27.545909118652343,0.8814148077948372,29.340044742729308,1.0747863430596212,0.3672760009765625,0.4029196920021292,2.4
lcbench_christine,OurMethod-LC-DQN-MLP,5,27.946578979492188,0.43132059444301013,29.038031319910512,0.7743611247794865,0.7679458618164062,0.9469630853946344,2.6
lcbench_christine,Random Search,5,27.796327209472658,1.2686719686869619,28.668903803131993,1.2038257692211671,0.617694091796875,0.7997691519096525,2.4
lcbench_cnae-9,Bayesian Optimization,5,17.991632080078126,29.71153241117402,18.42696629213483,28.17095044874612,14.309622192382813,30.143532836598364,2.6
lcbench_cnae-9,HyperRL-MLP,5,6.108787536621094,2.737309653287528,6.629213483146063,1.2179485049819598,2.426777648925781,3.0229939792953773,3.2
lcbench_cnae-9,OurMethod-LC-DQN-MLP,5,15.062762451171874,23.88238111182116,17.41573033707865,24.656777919807237,11.380752563476562,23.13470855544914,1.4
lcbench_cnae-9,Random Search,5,15.732218170166016,20.252083011603315,17.86516853932584,20.743388297499784,12.050208282470702,19.471583186285066,3.2
lcbench_connect-4,Bayesian Optimization,5,38.97978286743164,6.35826951333305,38.72157179383664,6.361669748673613,7.952870941162109,4.931227450120654,2.2
lcbench_connect-4,HyperRL-MLP,5,36.60597152709961,10.269295485888225,36.3235096218544,10.177216665015603,5.579059600830078,8.48593127056539,1.6
lcbench_connect-4,OurMethod-LC-DQN-MLP,5,32.77145538330078,3.9009177596243583,32.53756784640919,3.9158522335079162,1.74454345703125,3.9009177596243583,1.2
lcbench_connect-4,Random Search,5,35.36751937866211,7.761267090512017,35.150047099986544,7.803634932218432,4.340607452392578,6.131275117343439,2.6
lcbench_covertype,Bayesian Optimization,5,41.24924087524414,1.8574830817156935,40.93306351507818,1.8549564760852517,6.546215820312495,5.48376309095821,3.0
lcbench_covertype,HyperRL-MLP,5,35.55884246826172,6.5694631556592125,35.341462651381605,6.434488026212866,0.8558174133300795,1.2126531752977217,3.4
lcbench_covertype,OurMethod-LC-DQN-MLP,5,37.16009292602539,4.086219550370386,36.88735435551337,4.034416097980476,2.4570678710937472,3.194239046970555,2.4
lcbench_covertype,Random Search,5,39.69547348022461,5.220622404563765,39.421281567171185,5.196134028289054,4.992448425292965,5.791638548014923,3.0
lcbench_credit-g,Bayesian Optimization,5,29.459458923339845,1.4456571842187897,29.454545454545457,1.4437732423723137,1.4414413452148438,1.840792952986866,2.4
lcbench_credit-g,HyperRL-MLP,5,28.828828430175783,1.0564001803716974,30.363636363636363,1.933228837301399,0.8108108520507813,0.668127166865673,1.8
lcbench_credit-g,OurMethod-LC-DQN-MLP,5,29.27928009033203,1.1484289574138131,31.333333333333336,1.2604020813991157,1.2612625122070313,1.1659632380097462,2.0
lcbench_credit-g,Random Search,5,28.828828430175783,2.0395023375340386,31.454545454545453,1.5948724081140278,0.8108108520507813,1.5733575623926443,3.4
lcbench_dionis,Bayesian Optimization,5,0.3701369225978851,0.15296452138220942,0.37877706746661616,0.1554137513719115,0.029993492364883422,0.053688832076718054,2.0
lcbench_dionis,HyperRL-MLP,5,0.5998695909976959,0.1612881102987979,0.5829389407464578,0.15592203784650996,0.25972616076469424,0.13827633619770183,1.2
lcbench_dionis,OurMethod-LC-DQN-MLP,5,0.5650945365428924,0.14520308425019882,0.5411454616941649,0.1415544655551503,0.22495110630989074,0.1995870706255948,1.4
lcbench_dionis,Random Search,5,0.39187132716178896,0.13984659703165667,0.39494109595025556,0.14164301075594174,0.05172789692878723,0.06113030732233385,1.8
lcbench_fabert,Bayesian Optimization,5,34.48654556274415,1.6299651927912733,36.270687752850314,1.3486631610726338,0.6809440612792997,1.37429810358529,3.4
lcbench_fabert,HyperRL-MLP,5,34.585394287109374,0.4098416407018579,36.09415226186098,0.8147850831069059,0.7797927856445284,0.688520269240967,2.2
lcbench_fabert,OurMethod-LC-DQN-MLP,5,37.44096755981445,6.6244044222956,39.36741449062155,7.728443702983156,3.6353660583496037,6.836671307289398,2.4
lcbench_fabert,Random Search,5,39.25315704345704,9.239369262769188,40.53696211842589,8.3642130925568,5.4475555419921875,9.46644104648319,3.0
lcbench_helena,Bayesian Optimization,5,67.53818949460984,37.76401117710394,68.00385777364629,38.0030324765705,35.87193895578385,43.57928622451283,3.2
lcbench_helena,HyperRL-MLP,5,50.936247038841245,46.754428873200006,51.23616081803393,46.957819037723496,19.26999650001526,41.39822344104658,1.8
lcbench_helena,OurMethod-LC-DQN-MLP,5,50.073257100582126,45.862169596560854,50.23128050197536,45.978161867466184,18.407006561756134,35.51412994112049,1.6
lcbench_helena,Random Search,5,67.01373575925827,38.0124206562843,67.31968394143621,38.161996605223926,35.34748522043228,38.703873270754904,2.6
lcbench_higgs,Bayesian Optimization,5,35.79243545532227,1.9327804091910201,35.91482259859068,1.9140510020880808,5.086716461181647,3.7297231995979345,3.4
lcbench_higgs,HyperRL-MLP,5,32.46678848266601,3.416596363020315,32.44220546421066,3.5427711854131667,1.7610694885253877,1.7368191081723592,2.8
lcbench_higgs,OurMethod-LC-DQN-MLP,5,35.464945220947264,3.964593730575427,35.49264433180863,4.054092477946901,4.759226226806642,3.2085366036736183,1.2
