task,method_a,method_b,mean_delta_a_minus_b,std_delta,wins_a,wins_b,ties,runs
toy_synthetic_regression,Bayesian Optimization,HyperRL-MLP,-0.00078471337999661,0.0,1,0,0,1
toy_synthetic_regression,Bayesian Optimization,Random Search,0.0,0.0,0,0,1,1
toy_synthetic_regression,HyperRL-MLP,Random Search,0.00078471337999661,0.0,0,1,0,1
