task,method,runs,best_val_score_mean,best_val_score_std,best_test_score_mean,best_test_score_std,simple_regret_mean,simple_regret_std,normalized_simple_regret_mean,normalized_simple_regret_std,best_iteration_mean
playground-series-s3e1,CrossDataset-LC-DQN,5,0.6650896721947507,0.0033933874216542422,0.6616335431645495,0.004450755296170106,0.0,0.0,0.02374067794036099,0.013482734029440354,11.2
playground-series-s3e11,CrossDataset-LC-DQN,5,29.754358043375397,0.025014976160397676,29.772500756193505,0.020434223603915756,0.0,0.0,0.01940789114656267,0.012752037975999102,13.0
playground-series-s3e14,CrossDataset-LC-DQN,5,613.1653259065354,1.7365709723711173,541.2887650309015,3.523656107335526,0.0,0.0,0.011253664066668907,0.009682410659475813,10.2
playground-series-s3e16,CrossDataset-LC-DQN,5,2.0436797397533417,0.003030790433370303,2.075633068110973,0.00729064947265651,0.0,0.0,0.023734005462627893,0.010425503793910697,4.8
playground-series-s3e25,CrossDataset-LC-DQN,5,1.3436576824413573,0.003462226715533819,1.321104704233833,0.0028105148125461754,0.0,0.0,0.04908589536805447,0.02324465760334897,7.8
playground-series-s3e6,CrossDataset-LC-DQN,5,127598.22186581152,21309.816694819678,275412.8468786376,10625.869332570033,0.0,0.0,0.01628853008042282,0.0204149592944116,7.8
playground-series-s3e8,CrossDataset-LC-DQN,5,741.8713316638823,17.465315880365857,728.2181132237062,8.370399293371173,0.0,0.0,0.0517444524453216,0.02084954107453425,4.8
playground-series-s3e9,CrossDataset-LC-DQN,5,11.938017208730216,0.028670412279590458,12.503190102577907,0.048211340643792976,0.0,0.0,0.01494993174808365,0.013719385912919383,14.0
playground-series-s4e12,CrossDataset-LC-DQN,5,868.9822161125651,0.6814600304930609,864.0495960543205,0.47588920486728775,0.0,0.0,0.0032807129745626336,0.005036306461266549,12.0
playground-series-s4e4,CrossDataset-LC-DQN,5,1.918147769115725,0.00444270428370851,1.8929531467347351,0.00899194907482895,0.0,0.0,0.014598917206606204,0.011748641290449365,10.0
playground-series-s4e5,CrossDataset-LC-DQN,5,0.020710104019446635,0.00011611481045279347,0.020590768690161392,0.00012361734927996822,0.0,0.0,0.025059494113233976,0.014405120996361652,10.4
playground-series-s4e9,CrossDataset-LC-DQN,5,67466.21259120705,149.79790693861605,79699.75330513732,124.75244540308601,0.0,0.0,0.006630803770675569,0.008980392378080685,13.2
playground-series-s5e2,CrossDataset-LC-DQN,5,39.100829223624906,0.006766019798883163,39.03052830897338,0.007542862842933305,0.0,0.0,0.0013115029413184036,0.0011305149704023006,10.6
playground-series-s5e4,CrossDataset-LC-DQN,5,13.79495180990943,0.17928817405963393,13.699025314696371,0.17761707802986862,0.0,0.0,0.047264031799792175,0.0423716127103041,10.2
playground-series-s5e5,CrossDataset-LC-DQN,5,4.1787796597093,0.14553818611040856,4.303010277959593,0.13764758725318973,0.0,0.0,0.017488008068111367,0.012711739635849088,1.6
