task,method,runs,best_val_score_mean,best_val_score_std,best_test_score_mean,best_test_score_std,simple_regret_mean,simple_regret_std,best_iteration_mean
lcbench_APSFailure,Bayesian Optimization,5,1.3425369262695341,0.18393084467140186,1.3588516746411472,0.2275418815308616,0.09521484375000284,0.10418373330695642,33.6
lcbench_APSFailure,HyperRL-MLP,5,1.3627700805664062,0.13589761432498984,1.3740031897926628,0.16409809224537752,0.115447998046875,0.22600210184800984,21.8
lcbench_APSFailure,OurMethod-LC-DQN-MLP,5,1.5793838500976591,0.20677226102229865,1.6371610845295066,0.23942708884133324,0.33206176757812783,0.25312087664954747,25.6
lcbench_APSFailure,Random Search,5,1.4698867797851534,0.2139439216545599,1.5151515151515156,0.23721569834593015,0.22256469726562217,0.21172260170068719,24.8
lcbench_Australian,Bayesian Optimization,5,9.281048583984386,0.2922965568488278,16.0352422907489,0.8587484004237,0.26143798828125,0.35798870892602974,18.0
lcbench_Australian,HyperRL-MLP,5,9.411767578125009,0.3579887089260219,16.29955947136564,0.6965369295525082,0.39215698242187214,0.35798870892602713,16.2
lcbench_Australian,OurMethod-LC-DQN-MLP,5,9.411767578125009,0.3579887089260219,16.387665198237887,0.19701039449337152,0.39215698242187214,0.5845931136976669,18.4
lcbench_Australian,Random Search,5,9.150329589843759,0.46216143593360254,16.211453744493394,0.3685726989136859,0.13071899414062216,0.2922965568488278,21.4
lcbench_Fashion-MNIST,Bayesian Optimization,5,10.643492126464844,0.09246094684183777,9.988744588744595,0.09099151077271768,0.0,0.0,30.0
lcbench_Fashion-MNIST,HyperRL-MLP,5,11.466596984863282,0.896983210434597,10.757575757575756,0.9542828314205554,0.8231048583984375,0.9265042260534098,18.8
lcbench_Fashion-MNIST,OurMethod-LC-DQN-MLP,5,11.989920043945313,1.0274814842739184,11.199134199134198,1.049700983051941,1.3464279174804688,1.0787250119248284,24.4
lcbench_Fashion-MNIST,Random Search,5,11.292155456542968,0.5018103604618696,10.49177489177489,0.5778661386420043,0.648663330078125,0.5362947291089956,23.6
lcbench_MiniBooNE,Bayesian Optimization,5,9.650518798828125,0.0628573815154473,9.83598154792414,0.03573046831496159,0.0,0.0,28.6
lcbench_MiniBooNE,HyperRL-MLP,5,11.701498413085938,1.3645762641697905,11.975210847583986,1.3724949516316873,2.0509796142578125,1.3482328079227177,15.4
lcbench_MiniBooNE,OurMethod-LC-DQN-MLP,5,11.142330932617188,0.6692924407346375,11.396952611714273,0.6877479839306289,1.4918121337890624,0.6962091830000727,14.4
lcbench_MiniBooNE,Random Search,5,10.71043701171875,0.43984059919773194,10.930059177111966,0.48553882630527395,1.059918212890625,0.4582374526637442,18.6
lcbench_adult,Bayesian Optimization,5,19.314813232421876,0.1152769446037423,19.452751752807597,0.055217709155023977,0.8925918579101563,0.7253207408905683,24.8
lcbench_adult,HyperRL-MLP,5,19.442593383789063,0.12097518669938284,19.561953217099955,0.2357513955856266,1.0203720092773438,0.8747779489700428,25.0
lcbench_adult,OurMethod-LC-DQN-MLP,5,18.488888549804688,0.8807608545370796,18.646150027920825,0.8082990527402936,0.06666717529296876,0.09497013379933945,10.0
lcbench_adult,Random Search,5,19.496296691894532,0.06334356248618588,19.52844822237389,0.07517593215045251,1.0740753173828126,0.830447785822291,16.2
lcbench_bank-marketing,Bayesian Optimization,5,11.565469360351562,0.25818448124517746,11.187076881828546,0.40528765890021695,0.12203521728515625,0.18558233979375616,18.8
lcbench_bank-marketing,HyperRL-MLP,5,11.737519836425781,0.056848384515912315,11.389503317916752,0.3211223650167062,0.294085693359375,0.2684622801541282,15.4
lcbench_bank-marketing,OurMethod-LC-DQN-MLP,5,11.695506286621093,0.11631018338650526,11.413633621556405,0.2865189357440603,0.2520721435546875,0.2335641439694565,10.2
lcbench_bank-marketing,Random Search,5,11.649493408203124,0.2122645672279344,11.3600107245794,0.3697647726106933,0.20605926513671874,0.2601340697231539,18.8
lcbench_credit-g,Bayesian Optimization,5,26.126126098632813,1.0563985537795684,30.424242424242426,1.6402871033605286,0.0,0.0,29.2
lcbench_credit-g,HyperRL-MLP,5,27.477476501464842,0.31851688402041456,29.454545454545457,1.3278122606185871,1.3513504028320313,1.0563977404853198,14.0
lcbench_credit-g,OurMethod-LC-DQN-MLP,5,26.936935424804688,0.37687380367968865,28.54545454545455,2.4280273483648624,0.810809326171875,0.7401642629664996,32.8
lcbench_credit-g,Random Search,5,26.84684600830078,0.9340728377008443,29.636363636363637,0.44946657497549264,0.7207199096679687,1.037013853938964,18.2
