task,method,runs,best_val_score_mean,best_val_score_std,best_test_score_mean,best_test_score_std,simple_regret_mean,simple_regret_std,normalized_simple_regret_mean,normalized_simple_regret_std,best_iteration_mean
playground-series-s3e1,CrossDataset-LC-DQN,5,0.6627206685689057,0.003821183669611525,0.6636355205816586,0.005513092860624421,0.0,0.0,0.014328063984693695,0.015182470108260612,11.6
playground-series-s3e11,CrossDataset-LC-DQN,5,29.764253160234084,0.028204631229071582,29.787983598796515,0.025687453724442453,0.0,0.0,0.024452185618394216,0.014378048023150833,8.4
playground-series-s3e14,CrossDataset-LC-DQN,5,614.7551521882433,2.1532170257602545,540.9329890528005,5.759288672277048,0.0,0.0,0.02011788625028925,0.012005458926864096,12.6
playground-series-s3e16,CrossDataset-LC-DQN,5,2.043649569147273,0.004669395262452579,2.0749833564431888,0.004856004381226679,0.0,0.0,0.023630222711908608,0.016062079874600215,6.2
playground-series-s3e25,CrossDataset-LC-DQN,5,1.3428039317544176,0.0025544352821475435,1.3185652146420692,0.009245078401112614,0.0,0.0,0.043353993899124296,0.017149937997136277,11.4
playground-series-s3e6,CrossDataset-LC-DQN,5,135937.43589517166,17331.583130572406,278432.2500952035,8913.447476151448,0.0,0.0,0.024277557738185795,0.016603782622135802,11.6
playground-series-s3e8,CrossDataset-LC-DQN,5,721.2445620044514,17.665517488288422,693.2271317449259,8.999662074512347,0.0,0.0,0.02712086795391691,0.021088535414869186,8.4
playground-series-s3e9,CrossDataset-LC-DQN,5,11.962194193067518,0.04816528151364738,12.565181831006823,0.08221845533264988,0.0,0.0,0.02651911935164583,0.023048084493731927,12.6
playground-series-s4e12,CrossDataset-LC-DQN,5,869.0666607454755,0.6689401586023949,864.1602337795437,0.3917635264595739,0.0,0.0,0.0039047980731978563,0.00494377878704394,9.8
playground-series-s4e4,CrossDataset-LC-DQN,5,1.9293053778262983,0.0068140717750674665,1.8910337967876358,0.011137483756038404,0.0,0.0,0.04410498693994802,0.018019674482096543,4.4
playground-series-s4e5,CrossDataset-LC-DQN,5,0.02062441498662222,0.00010401208228380933,0.020509395258449824,9.63707112341e-05,0.0,0.0,0.014428973501061699,0.012903665127119462,9.6
playground-series-s4e9,CrossDataset-LC-DQN,5,67550.17859903375,115.9894151847128,79773.18760717075,109.64543496622758,0.0,0.0,0.011664570344021906,0.006953571524131299,6.8
playground-series-s5e2,CrossDataset-LC-DQN,5,39.10643833173011,0.013918670527471155,39.03644360532591,0.015366349540785758,0.0,0.0,0.0022487128331049634,0.0023256310012573092,5.2
playground-series-s5e4,CrossDataset-LC-DQN,5,13.714983861274257,0.14850065917877062,13.621764392707263,0.12810825765605854,0.0,0.0,0.02836501089906062,0.0350955240129494,7.8
playground-series-s5e5,CrossDataset-LC-DQN,5,4.273626688894461,0.16759898374512336,4.3857230681450226,0.16392801747417965,0.0,0.0,0.02577223073473776,0.01463859555721469,9.2
