task,method_a,method_b,mean_delta_a_minus_b,std_delta,wins_a,wins_b,ties,runs
lcbench_airlines,Bayesian Optimization,OurMethod-LC-DQN-MLP,1.6008987426757812,1.3737726941511674,0,4,1,5
lcbench_airlines,Bayesian Optimization,Random Search,0.8581390380859361,1.8683580580625299,2,2,1,5
lcbench_airlines,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.7078765869140625,1.195255308506534,0,2,3,5
lcbench_airlines,HyperRL-MLP,Random Search,-0.03488311767578267,0.37364238131898014,1,1,3,5
lcbench_airlines,OurMethod-LC-DQN-MLP,Random Search,-0.7427597045898452,1.0688851761673681,2,0,3,5
lcbench_albert,Bayesian Optimization,HyperRL-MLP,0.6039062500000029,1.5714440655606838,2,3,0,5
lcbench_albert,Bayesian Optimization,OurMethod-LC-DQN-MLP,1.3273605346679715,1.187511646593051,0,5,0,5
lcbench_albert,Bayesian Optimization,Random Search,1.0906066894531292,1.3373806144135088,1,4,0,5
lcbench_albert,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.7234542846679688,1.2239310450097287,1,2,2,5
lcbench_albert,HyperRL-MLP,Random Search,0.4867004394531264,0.7434647879799277,1,2,2,5
lcbench_albert,OurMethod-LC-DQN-MLP,Random Search,-0.23675384521484233,0.8450695294140196,2,1,2,5
lcbench_bank-marketing,Bayesian Optimization,HyperRL-MLP,0.8962692260742188,2.840867121878348,3,2,0,5
lcbench_bank-marketing,Bayesian Optimization,OurMethod-LC-DQN-MLP,1.004302978515625,3.140032274183363,2,2,1,5
lcbench_bank-marketing,Bayesian Optimization,Random Search,0.408123779296875,3.359975922545318,2,2,1,5
lcbench_bank-marketing,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.10803375244140626,0.9277064042894196,1,2,2,5
lcbench_bank-marketing,HyperRL-MLP,Random Search,-0.48814544677734373,2.059323356628755,1,2,2,5
lcbench_bank-marketing,OurMethod-LC-DQN-MLP,Random Search,-0.59617919921875,2.971890950884824,1,1,3,5
lcbench_blood-transfusion-service-center,Bayesian Optimization,HyperRL-MLP,1.2048187255859362,8.138107574604803,2,2,1,5
lcbench_blood-transfusion-service-center,Bayesian Optimization,OurMethod-LC-DQN-MLP,1.4457809448242174,5.787523841548112,1,3,1,5
lcbench_blood-transfusion-service-center,Bayesian Optimization,Random Search,-1.2048202514648423,5.129334030820977,2,2,1,5
lcbench_blood-transfusion-service-center,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.24096221923828126,6.796825231372997,1,2,2,5
lcbench_blood-transfusion-service-center,HyperRL-MLP,Random Search,-2.4096389770507782,4.4472371844638054,2,0,3,5
lcbench_blood-transfusion-service-center,OurMethod-LC-DQN-MLP,Random Search,-2.6506011962890597,3.4762726367008394,3,0,2,5
lcbench_car,Bayesian Optimization,HyperRL-MLP,3.3942581176757782,7.391850275519384,2,3,0,5
lcbench_car,Bayesian Optimization,OurMethod-LC-DQN-MLP,2.7154067993164035,8.459694154564716,2,3,0,5
lcbench_car,Bayesian Optimization,Random Search,2.6109680175781222,8.524717240552885,2,3,0,5
lcbench_car,HyperRL-MLP,OurMethod-LC-DQN-MLP,-0.678851318359375,1.5179576944669135,1,0,4,5
lcbench_car,HyperRL-MLP,Random Search,-0.7832901000976562,1.4769857298460913,2,0,3,5
lcbench_car,OurMethod-LC-DQN-MLP,Random Search,-0.10443878173828125,0.23353221545406053,1,0,4,5
lcbench_christine,Bayesian Optimization,HyperRL-MLP,0.3005035400390625,0.5618136019465166,1,3,1,5
lcbench_christine,Bayesian Optimization,OurMethod-LC-DQN-MLP,0.2337249755859375,0.781703235732991,1,3,1,5
lcbench_christine,Bayesian Optimization,Random Search,0.06678009033203125,0.41484820995109906,2,2,1,5
lcbench_christine,HyperRL-MLP,OurMethod-LC-DQN-MLP,-0.066778564453125,0.3089584885226417,1,1,3,5
lcbench_christine,HyperRL-MLP,Random Search,-0.23372344970703124,0.6285400931361462,2,1,2,5
lcbench_christine,OurMethod-LC-DQN-MLP,Random Search,-0.16694488525390624,0.6883293601188804,1,1,3,5
lcbench_cnae-9,Bayesian Optimization,HyperRL-MLP,0.0,2.253205064249262,2,3,0,5
lcbench_cnae-9,Bayesian Optimization,OurMethod-LC-DQN-MLP,1.3389114379882812,0.9070901138931794,0,4,1,5
lcbench_cnae-9,Bayesian Optimization,Random Search,0.41840972900390627,1.6472804596900583,2,2,1,5
lcbench_cnae-9,HyperRL-MLP,OurMethod-LC-DQN-MLP,1.3389114379882812,2.0369302657293384,1,2,2,5
lcbench_cnae-9,HyperRL-MLP,Random Search,0.41840972900390627,0.7827737422341378,1,2,2,5
lcbench_cnae-9,OurMethod-LC-DQN-MLP,Random Search,-0.920501708984375,1.2691000217604962,2,0,3,5
lcbench_connect-4,Bayesian Optimization,HyperRL-MLP,3.4890869140625,4.7776290198203,0,2,3,5
lcbench_connect-4,Bayesian Optimization,OurMethod-LC-DQN-MLP,3.4890869140625,4.7776290198203,0,2,3,5
lcbench_connect-4,Bayesian Optimization,Random Search,2.952201080322266,5.380527333403789,1,2,2,5
lcbench_connect-4,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.0,0.0,0,0,5,5
lcbench_connect-4,HyperRL-MLP,Random Search,-0.5368858337402344,1.2005132203998143,1,0,4,5
lcbench_connect-4,OurMethod-LC-DQN-MLP,Random Search,-0.5368858337402344,1.2005132203998143,1,0,4,5
lcbench_covertype,Bayesian Optimization,HyperRL-MLP,2.699475860595703,6.686600135742467,2,3,0,5
lcbench_covertype,Bayesian Optimization,OurMethod-LC-DQN-MLP,3.8700950622558623,5.715699555956818,1,4,0,5
lcbench_covertype,Bayesian Optimization,Random Search,3.3521209716796934,5.790564318044811,1,4,0,5
lcbench_covertype,HyperRL-MLP,OurMethod-LC-DQN-MLP,1.170619201660159,4.1651658583469695,2,1,2,5
lcbench_covertype,HyperRL-MLP,Random Search,0.65264511108399,2.970716356386082,2,1,2,5
lcbench_covertype,OurMethod-LC-DQN-MLP,Random Search,-0.517974090576169,1.2668036374117082,2,1,2,5
lcbench_credit-g,Bayesian Optimization,HyperRL-MLP,0.8108093261718778,1.7848299190578711,1,4,0,5
lcbench_credit-g,Bayesian Optimization,OurMethod-LC-DQN-MLP,1.4414398193359403,1.667273524958773,1,4,0,5
lcbench_credit-g,Bayesian Optimization,Random Search,0.7207199096679716,1.7619457103749454,2,3,0,5
lcbench_credit-g,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.6306304931640625,1.953106877116225,1,1,3,5
lcbench_credit-g,HyperRL-MLP,Random Search,-0.09008941650390626,0.8057895686260262,1,1,3,5
lcbench_credit-g,OurMethod-LC-DQN-MLP,Random Search,-0.7207199096679687,1.373689112017349,2,0,3,5
lcbench_dionis,Bayesian Optimization,HyperRL-MLP,-0.1356226921081543,0.19332842207462161,2,1,2,5
lcbench_dionis,Bayesian Optimization,OurMethod-LC-DQN-MLP,-0.049337106943130496,0.22239246603523857,1,3,1,5
lcbench_dionis,Bayesian Optimization,Random Search,-0.027168011665344237,0.06210488957889916,2,1,2,5
lcbench_dionis,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.0862855851650238,0.22492299917355316,2,3,0,5
lcbench_dionis,HyperRL-MLP,Random Search,0.10845468044281006,0.16646768107236867,2,3,0,5
lcbench_dionis,OurMethod-LC-DQN-MLP,Random Search,0.022169095277786256,0.257138084525447,2,1,2,5
lcbench_fabert,Bayesian Optimization,HyperRL-MLP,-1.9989028930664006,2.1249290348384107,5,0,0,5
lcbench_fabert,Bayesian Optimization,OurMethod-LC-DQN-MLP,-0.84569091796875,1.132501566162215,4,1,0,5
lcbench_fabert,Bayesian Optimization,Random Search,-0.7797943115234289,0.6193478142807539,5,0,0,5
lcbench_fabert,HyperRL-MLP,OurMethod-LC-DQN-MLP,1.1532119750976506,1.597258685950011,0,4,1,5
lcbench_fabert,HyperRL-MLP,Random Search,1.2191085815429716,1.7345609267403972,0,4,1,5
lcbench_fabert,OurMethod-LC-DQN-MLP,Random Search,0.06589660644532103,0.7740863636723719,2,3,0,5
lcbench_helena,Bayesian Optimization,HyperRL-MLP,17.302601790428163,64.81116584466784,2,2,1,5
lcbench_helena,Bayesian Optimization,OurMethod-LC-DQN-MLP,-13.797918140888214,33.327934742482945,2,2,1,5
lcbench_helena,Bayesian Optimization,Random Search,-14.545750629901885,32.711093498394916,3,1,1,5
lcbench_helena,HyperRL-MLP,OurMethod-LC-DQN-MLP,-31.100519931316377,41.751705329906976,3,0,2,5
lcbench_helena,HyperRL-MLP,Random Search,-31.84835242033005,44.02897631989214,2,1,2,5
lcbench_helena,OurMethod-LC-DQN-MLP,Random Search,-0.7478324890136718,3.0094195121877214,2,1,2,5
lcbench_higgs,Bayesian Optimization,HyperRL-MLP,1.2195579528808609,6.839767809543353,3,2,0,5
lcbench_higgs,Bayesian Optimization,OurMethod-LC-DQN-MLP,3.2075653076171875,5.98093022299791,1,4,0,5
lcbench_higgs,Bayesian Optimization,Random Search,2.9308120727539064,6.35975524310941,1,4,0,5
lcbench_higgs,HyperRL-MLP,OurMethod-LC-DQN-MLP,1.9880073547363266,3.554352792627992,0,3,2,5
lcbench_higgs,HyperRL-MLP,Random Search,1.7112541198730455,2.7162418693396475,1,2,2,5
lcbench_higgs,OurMethod-LC-DQN-MLP,Random Search,-0.27675323486328124,2.489681663530975,2,1,2,5
lcbench_jannis,Bayesian Optimization,HyperRL-MLP,2.3085235595703155,3.836727674256786,1,4,0,5
lcbench_jannis,Bayesian Optimization,OurMethod-LC-DQN-MLP,3.7701202392578126,4.064032877051805,1,4,0,5
lcbench_jannis,Bayesian Optimization,Random Search,1.8623748779296876,5.34640202668137,1,4,0,5
lcbench_jannis,HyperRL-MLP,OurMethod-LC-DQN-MLP,1.461596679687497,2.3179441358176702,0,3,2,5
lcbench_jannis,HyperRL-MLP,Random Search,-0.4461486816406278,1.9710467023942244,2,1,2,5
lcbench_jannis,OurMethod-LC-DQN-MLP,Random Search,-1.907745361328125,2.1121201480951,3,0,2,5
lcbench_jasmine,Bayesian Optimization,HyperRL-MLP,-0.635400390625,1.0227191005074676,3,2,0,5
lcbench_jasmine,Bayesian Optimization,OurMethod-LC-DQN-MLP,0.1210296630859375,0.8382385626502867,1,4,0,5
lcbench_jasmine,Bayesian Optimization,Random Search,0.151287841796875,0.32092655984325646,2,3,0,5
lcbench_jasmine,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.7564300537109375,0.453856150309601,0,5,0,5
lcbench_jasmine,HyperRL-MLP,Random Search,0.786688232421875,0.8382391134309033,0,4,1,5
lcbench_jasmine,OurMethod-LC-DQN-MLP,Random Search,0.0302581787109375,0.6799459288318316,3,1,1,5
lcbench_jungle_chess_2pcs_raw_endgame_complete,Bayesian Optimization,HyperRL-MLP,7.81634750366211,11.86141640396806,2,3,0,5
lcbench_jungle_chess_2pcs_raw_endgame_complete,Bayesian Optimization,OurMethod-LC-DQN-MLP,12.902118682861325,10.474654176615122,1,4,0,5
lcbench_jungle_chess_2pcs_raw_endgame_complete,Bayesian Optimization,Random Search,7.457113647460934,12.311709123176795,2,3,0,5
lcbench_jungle_chess_2pcs_raw_endgame_complete,HyperRL-MLP,OurMethod-LC-DQN-MLP,5.085771179199216,7.397722685373162,1,2,2,5
lcbench_jungle_chess_2pcs_raw_endgame_complete,HyperRL-MLP,Random Search,-0.3592338562011747,0.7402014996446504,2,1,2,5
lcbench_jungle_chess_2pcs_raw_endgame_complete,OurMethod-LC-DQN-MLP,Random Search,-5.44500503540039,7.129056667469129,3,0,2,5
lcbench_kc1,Bayesian Optimization,HyperRL-MLP,0.17130584716796876,6.85459167627673,3,2,0,5
lcbench_kc1,Bayesian Optimization,OurMethod-LC-DQN-MLP,-1.4989303588867187,5.383214534077278,4,1,0,5
lcbench_kc1,Bayesian Optimization,Random Search,-2.1841552734375,5.0930292224512055,2,2,1,5
lcbench_kc1,HyperRL-MLP,OurMethod-LC-DQN-MLP,-1.6702362060546876,4.958455648741525,2,2,1,5
lcbench_kc1,HyperRL-MLP,Random Search,-2.3554611206054688,4.759338029926649,3,2,0,5
lcbench_kc1,OurMethod-LC-DQN-MLP,Random Search,-0.6852249145507813,6.143781122164696,3,2,0,5
lcbench_kr-vs-kp,Bayesian Optimization,HyperRL-MLP,0.6506393432617159,2.301651686674109,2,3,0,5
lcbench_kr-vs-kp,Bayesian Optimization,OurMethod-LC-DQN-MLP,-0.08486175537109944,4.0213023386603,2,3,0,5
lcbench_kr-vs-kp,Bayesian Optimization,Random Search,0.16973266601562215,2.2328254952823188,2,3,0,5
lcbench_kr-vs-kp,HyperRL-MLP,OurMethod-LC-DQN-MLP,-0.7355010986328153,2.4198691622031694,1,1,3,5
lcbench_kr-vs-kp,HyperRL-MLP,Random Search,-0.48090667724609376,1.2192007765044939,2,1,2,5
lcbench_kr-vs-kp,OurMethod-LC-DQN-MLP,Random Search,0.2545944213867216,2.108396979314238,2,1,2,5
lcbench_mfeat-factors,Bayesian Optimization,HyperRL-MLP,-5.684341886080802e-15,2.1355396941905833,3,2,0,5
lcbench_mfeat-factors,Bayesian Optimization,OurMethod-LC-DQN-MLP,0.1805862426757784,1.9833750527769263,2,2,1,5
lcbench_mfeat-factors,Bayesian Optimization,Random Search,0.09029235839843466,1.9846595661994801,3,2,0,5
lcbench_mfeat-factors,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.1805862426757841,0.489379255525624,1,2,2,5
lcbench_mfeat-factors,HyperRL-MLP,Random Search,0.09029235839844034,0.41006578612220784,1,2,2,5
lcbench_mfeat-factors,OurMethod-LC-DQN-MLP,Random Search,-0.09029388427734375,0.65033274586707,1,1,3,5
lcbench_nomao,Bayesian Optimization,HyperRL-MLP,0.023617553710934658,1.6853863612484927,2,3,0,5
lcbench_nomao,Bayesian Optimization,OurMethod-LC-DQN-MLP,0.2834259033203182,1.5271242164364232,2,3,0,5
lcbench_nomao,Bayesian Optimization,Random Search,0.15745849609375,1.426823230653368,3,2,0,5
lcbench_nomao,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.25980834960938354,0.2830147982653202,0,3,2,5
lcbench_nomao,HyperRL-MLP,Random Search,0.13384094238281535,0.5931199263298498,1,2,2,5
lcbench_nomao,OurMethod-LC-DQN-MLP,Random Search,-0.12596740722656818,0.7047683423257475,1,2,2,5
lcbench_numerai28.6,Bayesian Optimization,HyperRL-MLP,-0.1436820983886733,0.1708731645519116,4,1,0,5
lcbench_numerai28.6,Bayesian Optimization,OurMethod-LC-DQN-MLP,-0.14180374145507812,0.17311024566912064,4,0,1,5
lcbench_numerai28.6,Bayesian Optimization,Random Search,-0.03756408691406392,0.06582132808589118,2,1,2,5
lcbench_numerai28.6,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.001878356933595171,0.10513047492673284,2,1,2,5
lcbench_numerai28.6,HyperRL-MLP,Random Search,0.10611801147460938,0.14045719023957426,1,4,0,5
lcbench_numerai28.6,OurMethod-LC-DQN-MLP,Random Search,0.1042396545410142,0.11431339175666813,0,5,0,5
lcbench_phoneme,Bayesian Optimization,HyperRL-MLP,1.4225936889648438,2.6627439894876055,2,3,0,5
lcbench_phoneme,Bayesian Optimization,OurMethod-LC-DQN-MLP,2.6108779907226562,1.7577195992192989,0,5,0,5
lcbench_phoneme,Bayesian Optimization,Random Search,1.5564849853515625,2.315739038914879,1,3,1,5
lcbench_phoneme,HyperRL-MLP,OurMethod-LC-DQN-MLP,1.1882843017578124,1.5570255473506827,0,3,2,5
lcbench_phoneme,HyperRL-MLP,Random Search,0.13389129638671876,1.5185466799455902,1,2,2,5
lcbench_phoneme,OurMethod-LC-DQN-MLP,Random Search,-1.0543930053710937,1.4257910142035124,3,0,2,5
lcbench_segment,Bayesian Optimization,HyperRL-MLP,1.6046974182128906,9.107058368622315,2,3,0,5
lcbench_segment,Bayesian Optimization,OurMethod-LC-DQN-MLP,6.966732025146484,8.782964622147482,1,4,0,5
lcbench_segment,Bayesian Optimization,Random Search,6.301369476318359,9.778273128415968,2,3,0,5
lcbench_segment,HyperRL-MLP,OurMethod-LC-DQN-MLP,5.362034606933594,5.202682356611307,0,3,2,5
lcbench_segment,HyperRL-MLP,Random Search,4.696672058105468,4.747360229422912,0,3,2,5
lcbench_segment,OurMethod-LC-DQN-MLP,Random Search,-0.665362548828125,2.0784203642072865,1,1,3,5
lcbench_shuttle,Bayesian Optimization,HyperRL-MLP,0.8593276977539034,1.3554761248244127,2,3,0,5
lcbench_shuttle,Bayesian Optimization,OurMethod-LC-DQN-MLP,1.1026199340820284,1.2682228773862478,1,4,0,5
lcbench_shuttle,Bayesian Optimization,Random Search,0.6924530029296904,1.4991625221207197,2,3,0,5
lcbench_shuttle,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.243292236328125,0.549274829414278,1,2,2,5
lcbench_shuttle,HyperRL-MLP,Random Search,-0.16687469482421308,0.5602968441481068,2,1,2,5
lcbench_shuttle,OurMethod-LC-DQN-MLP,Random Search,-0.41016693115233804,0.7962530431394365,3,0,2,5
lcbench_sylvine,Bayesian Optimization,HyperRL-MLP,0.7760131835937472,2.2897132728189757,2,3,0,5
lcbench_sylvine,Bayesian Optimization,OurMethod-LC-DQN-MLP,0.9171066284179631,2.3059574457227394,2,3,0,5
lcbench_sylvine,Bayesian Optimization,Random Search,0.1763671874999943,1.8158071261499609,3,2,0,5
lcbench_sylvine,HyperRL-MLP,OurMethod-LC-DQN-MLP,0.1410934448242159,0.3154945338065626,0,1,4,5
lcbench_sylvine,HyperRL-MLP,Random Search,-0.5996459960937528,0.8782983853833193,2,0,3,5
lcbench_sylvine,OurMethod-LC-DQN-MLP,Random Search,-0.7407394409179687,1.0162141576109163,2,0,3,5
lcbench_vehicle,Bayesian Optimization,HyperRL-MLP,-4.680850982666016,8.45560548192552,3,2,0,5
lcbench_vehicle,Bayesian Optimization,OurMethod-LC-DQN-MLP,0.531915283203125,4.889567474667545,1,4,0,5
lcbench_vehicle,Bayesian Optimization,Random Search,-2.7659568786621094,5.999093702642066,3,2,0,5
lcbench_vehicle,HyperRL-MLP,OurMethod-LC-DQN-MLP,5.21276626586914,4.909779819828479,0,3,2,5
lcbench_vehicle,HyperRL-MLP,Random Search,1.9148941040039062,3.99113605080223,0,2,3,5
lcbench_vehicle,OurMethod-LC-DQN-MLP,Random Search,-3.2978721618652345,5.1899221560026385,2,1,2,5
lcbench_volkert,Bayesian Optimization,HyperRL-MLP,2.7332664489746135,9.12608275544535,3,2,0,5
lcbench_volkert,Bayesian Optimization,OurMethod-LC-DQN-MLP,4.293803405761724,7.631417225733463,2,3,0,5
lcbench_volkert,Bayesian Optimization,Random Search,4.554409790039067,7.464273899587929,1,4,0,5
lcbench_volkert,HyperRL-MLP,OurMethod-LC-DQN-MLP,1.5605369567871108,2.342557106702179,0,3,2,5
lcbench_volkert,HyperRL-MLP,Random Search,1.821143341064453,2.8145630776629074,0,3,2,5
lcbench_volkert,OurMethod-LC-DQN-MLP,Random Search,0.26060638427734234,0.5459850186266642,1,2,2,5
