task,method,runs,best_val_score_mean,best_val_score_std,best_test_score_mean,best_test_score_std,simple_regret_mean,simple_regret_std,best_iteration_mean
lcbench_APSFailure,Bayesian Optimization,5,1.943585205078128,0.27933634406381286,1.9529505582137177,0.23899176952248627,0.1678192138671875,0.2002420013780186,5.8
lcbench_APSFailure,HyperRL-MLP,5,2.3006439208984317,0.5509012677059106,2.3277511961722497,0.6061091330358279,0.5248779296874915,0.7235563514147898,7.0
lcbench_APSFailure,OurMethod-LC-DQN-MLP,5,2.0637954711914035,0.18721658087691948,2.093301435406701,0.18017740873517263,0.2880294799804631,0.28398819562998584,6.4
lcbench_APSFailure,Random Search,5,2.054272460937497,0.5213361885352992,2.096491228070178,0.47206641394520304,0.2785064697265568,0.4551109512852176,5.8
lcbench_Amazon_employee_access,Bayesian Optimization,5,5.920509338378906,0.0,5.788792306269656,0.0,0.0,0.0,1.8
lcbench_Amazon_employee_access,HyperRL-MLP,5,5.920509338378906,0.0,5.788792306269656,0.0,0.0,0.0,1.2
lcbench_Amazon_employee_access,OurMethod-LC-DQN-MLP,5,5.920509338378906,0.0,5.788792306269656,0.0,0.0,0.0,1.6
lcbench_Amazon_employee_access,Random Search,5,5.920509338378906,0.0,5.788792306269656,0.0,0.0,0.0,2.0
lcbench_Australian,Bayesian Optimization,5,9.673205566406253,0.2922965568488278,15.506607929515422,0.7238624107997789,0.3921569824218665,0.35798870892602197,5.8
lcbench_Australian,HyperRL-MLP,5,10.196081542968752,0.9912258507400601,16.475770925110133,0.394020788986743,0.9150329589843664,1.0936735710620238,3.4
lcbench_Australian,OurMethod-LC-DQN-MLP,5,9.673205566406256,0.5468367855310081,16.475770925110133,0.394020788986743,0.3921569824218693,0.5845931136976612,3.8
lcbench_Australian,Random Search,5,9.673205566406256,0.5468367855310081,16.123348017621147,0.7371453978273772,0.3921569824218693,0.5845931136976612,5.4
lcbench_Fashion-MNIST,Bayesian Optimization,5,15.190592956542968,0.5299321659979715,14.412121212121216,0.4490014407661541,2.480940246582031,2.135948031299402,7.0
lcbench_Fashion-MNIST,HyperRL-MLP,5,13.690399169921875,2.5383068139534712,12.802597402597396,2.51881769296958,0.9807464599609375,1.4787452098727738,5.6
lcbench_Fashion-MNIST,OurMethod-LC-DQN-MLP,5,13.673600769042968,2.447027006384977,12.775757575757572,2.4261112926240274,0.9639480590820313,1.1735450388276292,3.8
lcbench_Fashion-MNIST,Random Search,5,12.948701477050781,2.0066906197069367,12.112554112554111,2.0309513544110764,0.23904876708984374,0.5345292931504052,5.6
lcbench_KDDCup09_appetency,Bayesian Optimization,5,1.7239532470703154,0.11326030962083387,1.8218181818181791,0.08609474354947556,0.050651550292971595,0.11326030962083387,4.0
lcbench_KDDCup09_appetency,HyperRL-MLP,5,1.6733016967773438,0.0,1.7818181818181813,0.0,0.0,0.0,2.2
lcbench_KDDCup09_appetency,OurMethod-LC-DQN-MLP,5,1.6733016967773438,0.0,1.7818181818181813,0.0,0.0,0.0,2.2
lcbench_KDDCup09_appetency,Random Search,5,2.0568038940429716,0.8575369826064778,2.146666666666664,0.8158260136090094,0.38350219726562784,0.8575369826064778,4.2
lcbench_MiniBooNE,Bayesian Optimization,5,13.61685791015625,1.8047834999306274,13.86794650761847,1.8344587222282855,2.1003570556640625,1.9635024498138616,4.6
lcbench_MiniBooNE,HyperRL-MLP,5,12.021421813964844,1.9459009772595552,12.250128139415684,1.939807202721256,0.5049209594726562,0.5059935521148724,3.8
lcbench_MiniBooNE,OurMethod-LC-DQN-MLP,5,11.887193298339843,2.1109641553407172,12.135501607567216,2.116177427472859,0.37069244384765626,0.6840662284679241,5.0
lcbench_MiniBooNE,Random Search,5,12.579893493652344,2.0566145164602228,12.85028656632962,2.077398486032807,1.0633926391601562,1.4579158944096808,5.2
lcbench_adult,Bayesian Optimization,5,19.892593383789062,1.2217076650567422,19.919339827511326,1.1792271785435624,0.8685195922851563,0.6916100214827293,7.2
lcbench_adult,HyperRL-MLP,5,19.872224426269533,0.868334633807869,20.00868648011416,0.6769218581260724,0.848150634765625,1.2302761560502722,3.6
lcbench_adult,OurMethod-LC-DQN-MLP,5,19.942591857910156,0.660281695621571,19.985108891232855,0.5529260663889543,0.91851806640625,1.266242268934711,3.0
lcbench_adult,Random Search,5,19.909259033203124,0.6353709421911147,19.93423093627846,0.5998852409301973,0.8851852416992188,1.3178385813009181,5.8
lcbench_airlines,Bayesian Optimization,5,40.73672180175781,0.4941834788327753,40.80731697725243,0.3623594300091707,1.6008987426757812,1.3737726941511674,5.0
lcbench_airlines,HyperRL-MLP,5,39.84369964599609,1.4108034622225165,39.872469760726304,1.318393941492423,0.7078765869140625,1.195255308506534,2.0
lcbench_airlines,OurMethod-LC-DQN-MLP,5,39.13582305908203,1.186123111734707,39.2615605880998,1.1480679097477442,0.0,0.0,3.6
lcbench_airlines,Random Search,5,39.87858276367187,1.4563852609518984,39.945954145294586,1.3932932699381175,0.7427597045898452,1.0688851761673681,4.2
lcbench_albert,Bayesian Optimization,5,36.199571228027345,0.4240016544467191,36.026195583236536,0.4473709124165325,1.5151916503906278,0.9915967279282637,4.2
lcbench_albert,HyperRL-MLP,5,35.595664978027344,1.389872135678089,35.372731224479615,1.410425600221644,0.911285400390625,1.1255077007185663,4.8
lcbench_albert,OurMethod-LC-DQN-MLP,5,34.87221069335938,1.140521415712518,34.62734003662821,1.127581152199481,0.18783111572265626,0.4200031430454889,5.0
lcbench_albert,Random Search,5,35.10896453857422,1.0676385692942134,34.86449700347041,1.059995864379288,0.4245849609374986,0.5816908131009688,5.2
lcbench_bank-marketing,Bayesian Optimization,5,15.242572021484374,2.392049973078781,15.589516723640994,2.6826584306025363,1.5764739990234375,2.5276210052046255,6.0
lcbench_bank-marketing,HyperRL-MLP,5,14.346302795410157,2.8698450357730447,14.569341108653399,3.3344317181758427,0.6802047729492188,0.7714980116752601,2.4
lcbench_bank-marketing,OurMethod-LC-DQN-MLP,5,14.23826904296875,3.4306262748753893,14.346806086198807,3.7600415890969177,0.5721710205078125,1.1141884956480461,5.8
lcbench_bank-marketing,Random Search,5,14.8344482421875,2.8211929133982974,15.120316375092168,3.2081385428355835,1.1683502197265625,2.442858388194063,6.2
lcbench_blood-transfusion-service-center,Bayesian Optimization,5,30.722889709472653,7.749808031640112,30.48780487804878,10.011065330101427,5.060240173339842,6.048144965138073,3.0
lcbench_blood-transfusion-service-center,HyperRL-MLP,5,29.51807098388672,6.788812634222024,28.048780487804873,8.463684070592281,3.855421447753906,4.099042343828195,1.8
lcbench_blood-transfusion-service-center,OurMethod-LC-DQN-MLP,5,29.27710876464844,4.520080754848258,26.910569105691053,5.334349496690815,3.614459228515625,5.022089771264506,3.2
lcbench_blood-transfusion-service-center,Random Search,5,31.9277099609375,5.69906324602804,30.406504065040643,7.569057661423157,6.265060424804685,4.520080907368916,3.4
lcbench_car,Bayesian Optimization,5,14.099217224121091,3.8902520098361313,18.666666666666664,5.450750426252809,4.699740600585938,5.8470523682801225,5.6
lcbench_car,HyperRL-MLP,5,10.704959106445312,6.962034036740278,14.771929824561406,8.022743908506833,1.305482482910159,2.2611626495166743,2.6
lcbench_car,OurMethod-LC-DQN-MLP,5,11.383810424804688,7.5776531509142835,15.754385964912283,8.9373869332957,1.9843338012695342,3.750169124721255,2.2
lcbench_car,Random Search,5,11.488249206542969,7.6546311170775425,16.35087719298246,9.34644903544528,2.0887725830078154,3.733772803691721,4.2
lcbench_christine,Bayesian Optimization,5,27.17863311767578,0.6948799116426019,28.131991051454143,0.9087291280353467,0.41736297607421874,0.5008354187040774,4.0
lcbench_christine,HyperRL-MLP,5,26.87812957763672,0.7008706113944809,28.277404921700228,0.49172493602535633,0.11685943603515625,0.162715124106655,3.6
lcbench_christine,OurMethod-LC-DQN-MLP,5,26.944908142089844,0.7117226308970747,28.400447427293066,0.5237599448967895,0.18363800048828124,0.4106270523439364,4.0
lcbench_christine,Random Search,5,27.11185302734375,0.5825163348085057,28.120805369127517,0.6586742962164363,0.3505828857421875,0.5795162085458567,4.6
lcbench_cnae-9,Bayesian Optimization,5,4.686192321777344,0.5455383135271844,5.730337078651681,0.2512435929775013,1.4225936889648438,0.760077800552318,5.0
lcbench_cnae-9,HyperRL-MLP,5,4.686192321777344,1.7849975167568952,6.853932584269662,1.8696136283476152,1.4225936889648438,1.9535753649418282,3.0
lcbench_cnae-9,OurMethod-LC-DQN-MLP,5,3.3472808837890624,0.9355925964999997,5.786516853932577,0.25124359297750287,0.0836822509765625,0.1871192016937919,5.2
lcbench_cnae-9,Random Search,5,4.267782592773438,1.2341317576939024,6.179775280898875,0.28089887640449973,1.0041839599609375,1.2054270294323297,6.2
lcbench_connect-4,Bayesian Optimization,5,34.51599884033203,0.0,34.28879020320281,0.0,3.4890869140625,4.7776290198203,4.2
lcbench_connect-4,HyperRL-MLP,5,31.02691192626953,4.7776290198203,30.786345489615577,4.79591994011612,0.0,0.0,1.4
lcbench_connect-4,OurMethod-LC-DQN-MLP,5,31.02691192626953,4.7776290198203,30.786345489615577,4.79591994011612,0.0,0.0,1.2
lcbench_connect-4,Random Search,5,31.563797760009766,5.380527333403789,31.250168214237654,5.304506508254861,0.5368858337402344,1.2005132203998143,4.2
lcbench_covertype,Bayesian Optimization,5,38.46538238525391,3.2714643632035187,38.23380308135229,3.242047188208678,4.7179725646972654,4.708878753033242,7.2
lcbench_covertype,HyperRL-MLP,5,35.765906524658206,4.371208150790088,35.55144105896711,4.335451204251987,2.0184967041015627,3.6991625837517796,3.8
lcbench_covertype,OurMethod-LC-DQN-MLP,5,34.59528732299805,4.8724268214253295,34.4096508704768,4.861467555466676,0.8478775024414034,1.3314168695137194,4.4
lcbench_covertype,Random Search,5,35.113261413574214,4.433814641222285,34.895428040931705,4.401741501951381,1.3658515930175725,1.310724193197176,5.2
lcbench_credit-g,Bayesian Optimization,5,28.55855712890625,1.5142101648782578,29.333333333333336,1.7061440315465795,1.6216201782226591,1.445655639019912,5.8
lcbench_credit-g,HyperRL-MLP,5,27.747747802734374,0.9868882957014701,30.727272727272727,2.073046227452973,0.8108108520507813,1.8130281820800715,2.2
lcbench_credit-g,OurMethod-LC-DQN-MLP,5,27.11711730957031,1.0754343804181346,29.81818181818182,0.6639061303092897,0.18018035888671874,0.40289553068101147,3.8
lcbench_credit-g,Random Search,5,27.83783721923828,0.37687380367968865,30.18181818181818,0.5070666827479203,0.9009002685546875,1.388381052750077,5.2
lcbench_dionis,Bayesian Optimization,5,0.3401434302330017,0.12163598714149716,0.32183891307830087,0.0976598010898791,0.040860676765441896,0.05693936526117904,4.6
lcbench_dionis,HyperRL-MLP,5,0.475766122341156,0.08541165963109011,0.4593059661283511,0.09103493220590676,0.1764833688735962,0.2250725926253444,6.0
lcbench_dionis,OurMethod-LC-DQN-MLP,5,0.3894805371761322,0.16871729164819743,0.3653798546693655,0.17908723400944332,0.09019778370857238,0.19270526567573826,6.0
lcbench_dionis,Random Search,5,0.36731144189834597,0.11629786121714776,0.3576618951231233,0.10773854122094301,0.06802868843078613,0.11737734355730843,3.2
lcbench_fabert,Bayesian Optimization,5,33.55299224853516,0.30821131150802367,35.667524825303424,0.3663081897164746,0.14277954101562784,0.3192647595071632,6.6
lcbench_fabert,HyperRL-MLP,5,35.55189514160156,1.8794193515271578,36.61640308937109,1.8676677651516034,2.1416824340820284,2.082062714672601,3.6
lcbench_fabert,OurMethod-LC-DQN-MLP,5,34.398683166503915,0.8503835850599709,35.579257079808755,0.8600130579221196,0.9884704589843778,0.9098331795408772,4.8
lcbench_fabert,Random Search,5,34.332786560058594,0.4809358256586062,35.41007723427731,0.7512127359580303,0.9225738525390568,0.6193469348700273,6.4
lcbench_helena,Bayesian Optimization,5,48.28761727809906,43.97729406923669,48.64633976295608,44.26617176510144,32.20076330900192,44.094568216860495,4.8
lcbench_helena,HyperRL-MLP,5,30.9850154876709,42.394938799049385,31.202835231234022,42.59267936297933,14.898161518573762,32.50885786853315,4.8
lcbench_helena,OurMethod-LC-DQN-MLP,5,62.08553541898728,34.915984264408245,62.35570532186846,35.05031245995932,45.998681449890135,40.53575952908623,5.2
lcbench_helena,Random Search,5,62.833367908000945,35.18923614433276,63.276923076923076,35.43434318008568,46.74651393890381,42.526852202456766,5.2
lcbench_higgs,Bayesian Optimization,5,34.63560943603515,2.966463019671071,34.65137841513166,3.141542058639245,5.015682983398437,3.553666454369994,7.8
lcbench_higgs,HyperRL-MLP,5,33.4160514831543,4.483215571090556,33.552355050067995,4.753798485377131,3.796125030517577,3.7077495968077794,3.0
lcbench_higgs,OurMethod-LC-DQN-MLP,5,31.42804412841797,3.996230162061909,31.38521448881197,4.158178373674318,1.80811767578125,2.608727579393192,5.4
