task,method,runs,best_val_score_mean,best_val_score_std,best_test_score_mean,best_test_score_std,simple_regret_mean,simple_regret_std,normalized_simple_regret_mean,normalized_simple_regret_std,best_iteration_mean
playground-series-s3e1,CrossDataset-LC-DQN,5,0.669927817573646,0.006596113975924307,0.6650209666956449,0.003956913123060398,0.0,0.0,0.04296377841015981,0.02620792715790392,5.4
playground-series-s3e11,CrossDataset-LC-DQN,5,29.78108235249118,0.05146789586156613,29.798601669378808,0.039778086091843905,0.0,0.0,0.03303130627762707,0.02623710525898916,3.4
playground-series-s3e14,CrossDataset-LC-DQN,5,614.5925944873976,2.631181255735425,541.8310654992143,4.793882838441184,0.0,0.0,0.019211530886478066,0.014670392309253225,4.4
playground-series-s3e16,CrossDataset-LC-DQN,5,2.0492776964694546,0.0014284685578777234,2.075905400524993,0.003149919616171782,0.0,0.0,0.042990209500821046,0.004913736101864215,4.4
playground-series-s3e25,CrossDataset-LC-DQN,5,1.3448677559511204,0.007689277836408936,1.3176144655216266,0.008263142622589684,0.0,0.0,0.057210072875879314,0.0516241844366878,5.0
playground-series-s3e6,CrossDataset-LC-DQN,5,141690.39052386407,19898.57155396968,281317.7185141649,9357.37447810439,0.0,0.0,0.029788930090623868,0.019062976191155125,5.0
playground-series-s3e8,CrossDataset-LC-DQN,5,760.9905086433696,47.238607009161456,731.8881995184948,55.757389298986915,0.0,0.0,0.0745683205319697,0.05639195327972858,2.6
playground-series-s3e9,CrossDataset-LC-DQN,5,12.000419415944908,0.07190071270836387,12.495804431864192,0.09081428764179308,0.0,0.0,0.04481067997338098,0.03440597977595883,4.2
playground-series-s4e12,CrossDataset-LC-DQN,5,870.4906124912009,4.152378963413062,866.7473093234197,4.0813827228258015,0.0,0.0,0.014428463521836896,0.03068801113387888,2.2
playground-series-s4e4,CrossDataset-LC-DQN,5,1.9282330972394655,0.00863507400669683,1.8984349460856664,0.0038642200890304256,0.0,0.0,0.04126936269558685,0.022835277916917654,5.0
playground-series-s4e5,CrossDataset-LC-DQN,5,0.02089325226581439,0.00035344142815406956,0.020769835260647553,0.0003605909686884296,0.0,0.0,0.04778073560612308,0.043847692795021466,1.2
playground-series-s4e9,CrossDataset-LC-DQN,5,67628.03651829882,77.73685879635582,79815.46858955041,70.56732878516942,0.0,0.0,0.016332156687719618,0.004660328762248979,4.4
playground-series-s5e2,CrossDataset-LC-DQN,5,39.2049760382293,0.12011376770197756,39.14155830983064,0.12245332110691579,0.0,0.0,0.018713097457699907,0.02006946721629817,2.8
playground-series-s5e4,CrossDataset-LC-DQN,5,13.892311256055086,0.18421873008599568,13.800442874000241,0.18009482003860897,0.0,0.0,0.0702732278463831,0.04353686307604194,5.4
playground-series-s5e5,CrossDataset-LC-DQN,5,4.552350241432922,0.46594677463814327,4.6683540049368,0.4471594441830277,0.0,0.0,0.05011677785971005,0.0406971822424007,3.8
