task,method,runs,best_val_score_mean,best_val_score_std,best_test_score_mean,best_test_score_std,simple_regret_mean,simple_regret_std,normalized_simple_regret_mean,normalized_simple_regret_std,best_iteration_mean
playground-series-s3e1,CrossDataset-LC-DQN,5,0.6634860020987409,0.002191333018517283,0.659936718439339,0.00281321860250274,0.0,0.0,0.017368915836956083,0.008706686442597898,5.2
playground-series-s3e11,CrossDataset-LC-DQN,5,29.8366063403459,0.06672061891200877,29.848553632359803,0.07630469488318574,0.0,0.0,0.061336110454223026,0.03401257953205956,5.0
playground-series-s3e14,CrossDataset-LC-DQN,5,615.7634567178416,2.7632814201302662,540.5902097124751,3.4303927017957867,0.0,0.0,0.025739780593052444,0.015406928886338067,4.4
playground-series-s3e16,CrossDataset-LC-DQN,5,2.0454236387345346,0.003001351821589113,2.073839188389916,0.009421065075793858,0.0,0.0,0.02973277899854855,0.010324239003236613,5.6
playground-series-s3e25,CrossDataset-LC-DQN,5,1.3417565251792503,0.003772496633011859,1.315331572488961,0.006502194915341271,0.0,0.0,0.03632192777184756,0.0253277441799842,3.6
playground-series-s3e6,CrossDataset-LC-DQN,5,146493.30949395415,32444.685246158027,283772.87666423,14426.585336457965,0.0,0.0,0.03439016137632433,0.031082244305805255,6.6
playground-series-s3e8,CrossDataset-LC-DQN,5,720.788269694058,25.502273522604565,698.0560008651947,21.064673792063427,0.0,0.0,0.02657616064185299,0.030443806624836887,3.6
playground-series-s3e9,CrossDataset-LC-DQN,5,11.957556706316398,0.0324538078600476,12.477968941951657,0.06641042705772296,0.0,0.0,0.024299985919443032,0.015529819035517875,3.6
playground-series-s4e12,CrossDataset-LC-DQN,5,869.989304948757,1.5336937507409396,864.9137619369843,1.2038943867036083,0.0,0.0,0.010723567706795481,0.011334709888813316,5.2
playground-series-s4e4,CrossDataset-LC-DQN,5,1.9254254056755946,0.01110675086004699,1.8929108103684855,0.005053331350531894,0.0,0.0,0.03384447935165087,0.029371577180049728,3.4
playground-series-s4e5,CrossDataset-LC-DQN,5,0.020711502399535148,0.00011627853778610029,0.020584846944417843,0.0001243486312406519,0.0,0.0,0.025232976154804753,0.01442543289316017,3.4
playground-series-s4e9,CrossDataset-LC-DQN,5,68290.15125039236,1131.1666084655083,80405.05423495137,965.5765792158592,0.0,0.0,0.05602596960557544,0.06781349750878489,5.2
playground-series-s5e2,CrossDataset-LC-DQN,5,39.17372157041828,0.07240287744328432,39.09644579917236,0.06384334200414686,0.0,0.0,0.013490877481616233,0.012097590501190525,5.4
playground-series-s5e4,CrossDataset-LC-DQN,5,13.895025401346407,0.3170900379585869,13.775224426030558,0.27678690406941037,0.0,0.0,0.07091466844181854,0.0749386642657646,3.0
playground-series-s5e5,CrossDataset-LC-DQN,5,4.381484639420325,0.10432678341108012,4.5114446876458425,0.10638000586073706,0.0,0.0,0.03519286611149695,0.009112212699704832,5.0
